video_path,relative_path,category,binary_label,binary_class,ethnicity,gender,identity,filename,split
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00232\00025.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00232\00025.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00232,00025.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00098_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00098_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00098,00004_id00098_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\women\id00461\00043_fake.mp4,RealVideo-FakeAudio\Asian (South)\women\id00461\00043_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),women,id00461,00043_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00597\00019_id05743_Fjri4MXHXWY_faceswap.mp4,FakeVideo-RealAudio\Asian (East)\men\id00597\00019_id05743_Fjri4MXHXWY_faceswap.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id00597,00019_id05743_Fjri4MXHXWY_faceswap.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id07686\00254.mp4,RealVideo-RealAudio\Asian (South)\women\id07686\00254.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id07686,00254.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06752\00221_id04490_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id06752\00221_id04490_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id06752,00221_id04490_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id04560\00195_id00103_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id04560\00195_id00103_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id04560,00195_id00103_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id03103\00130_fake.mp4,RealVideo-FakeAudio\African\women\id03103\00130_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id03103,00130_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00589\00130_id00634_z5t9oJizDQg.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00589\00130_id00634_z5t9oJizDQg.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00589,00130_id00634_z5t9oJizDQg.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00535\00005_id00694_fIQsOJG81w4.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id00535\00005_id00694_fIQsOJG81w4.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id00535,00005_id00694_fIQsOJG81w4.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00183\00015.mp4,RealVideo-RealAudio\Caucasian (European)\men\id00183\00015.mp4,RealVideo-RealAudio,0,real,Caucasian (European),men,id00183,00015.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id02005\00052_id01179_RnqLJMrWELw_id00761_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id02005\00052_id01179_RnqLJMrWELw_id00761_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id02005,00052_id01179_RnqLJMrWELw_id00761_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\women\id05435\00107_fake.mp4,RealVideo-FakeAudio\Asian (South)\women\id05435\00107_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),women,id05435,00107_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id00060\00307_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id00060\00307_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id00060,00307_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04055\00001.mp4,RealVideo-RealAudio\African\women\id04055\00001.mp4,RealVideo-RealAudio,0,real,African,women,id04055,00001.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id02316\00094_id01597_52WEZxe4_GE.mp4,FakeVideo-RealAudio\African\men\id02316\00094_id01597_52WEZxe4_GE.mp4,FakeVideo-RealAudio,1,fake,African,men,id02316,00094_id01597_52WEZxe4_GE.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id06354\00021_id07108_qwfQPcvjGRY_id07233_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id06354\00021_id07108_qwfQPcvjGRY_id07233_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id06354,00021_id07108_qwfQPcvjGRY_id07233_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00559\00078_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00559\00078_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00559,00078_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01179\00160_id02005_7_Egh9mW5y4_faceswap_id01528_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01179\00160_id02005_7_Egh9mW5y4_faceswap_id01528_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01179,00160_id02005_7_Egh9mW5y4_faceswap_id01528_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id08402\00092_id06066_9e5vgpwmruA.mp4,FakeVideo-RealAudio\Asian (East)\women\id08402\00092_id06066_9e5vgpwmruA.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id08402,00092_id06066_9e5vgpwmruA.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id03168\03168_id03168_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id03168\03168_id03168_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id03168,03168_id03168_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id03815\00118.mp4,RealVideo-RealAudio\Asian (South)\women\id03815\00118.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id03815,00118.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id09181\00048_fake.mp4,RealVideo-FakeAudio\Asian (East)\women\id09181\00048_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),women,id09181,00048_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id00830\00143_id00366_wavtolip.mp4,FakeVideo-RealAudio\African\men\id00830\00143_id00366_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,men,id00830,00143_id00366_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00266\00470_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00266\00470_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00266,00470_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01995\00071.mp4,RealVideo-RealAudio\African\men\id01995\00071.mp4,RealVideo-RealAudio,0,real,African,men,id01995,00071.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id01035\00012_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id01035\00012_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id01035,00012_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id00231\00037_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id00231\00037_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id00231,00037_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id04560\00195.mp4,RealVideo-RealAudio\Asian (South)\men\id04560\00195.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id04560,00195.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id03816\00093.mp4,RealVideo-RealAudio\Caucasian (European)\women\id03816\00093.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id03816,00093.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id07689\00028_id07377_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id07689\00028_id07377_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id07689,00028_id07377_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00414\00052_id00032_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id00414\00052_id00032_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id00414,00052_id00032_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id00745\00165_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id00745\00165_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id00745,00165_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id09174\00015_id09116_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\women\id09174\00015_id09116_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),women,id09174,00015_id09116_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id04562\00221_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id04562\00221_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id04562,00221_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id00459\00382_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id00459\00382_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id00459,00382_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06152\06152.mp4,RealVideo-RealAudio\Asian (East)\men\id06152\06152.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id06152,06152.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id04691\1_id00560_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\men\id04691\1_id00560_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id04691,1_id00560_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00033\00276_0_id04928_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id00033\00276_0_id04928_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id00033,00276_0_id04928_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id01002\00043_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id01002\00043_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id01002,00043_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id04820\00015_fake.mp4,RealVideo-FakeAudio\African\women\id04820\00015_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id04820,00015_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id09175\00072_fake.mp4,RealVideo-FakeAudio\Asian (East)\women\id09175\00072_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),women,id09175,00072_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01528\00017.mp4,RealVideo-RealAudio\African\men\id01528\00017.mp4,RealVideo-RealAudio,0,real,African,men,id01528,00017.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00282\00268_id00305_LdcY3ILdQrE_faceswap.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id00282\00268_id00305_LdcY3ILdQrE_faceswap.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id00282,00268_id00305_LdcY3ILdQrE_faceswap.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00292\00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00292\00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00292,00072_id00981_OmNALjENDkI_id01098_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00732\00118_id06354_PmWLmcJNUhM.mp4,FakeVideo-RealAudio\Asian (South)\men\id00732\00118_id06354_PmWLmcJNUhM.mp4,FakeVideo-RealAudio,1,fake,Asian (South),men,id00732,00118_id06354_PmWLmcJNUhM.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id02948\00298_fake.mp4,RealVideo-FakeAudio\African\women\id02948\00298_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id02948,00298_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id01098\00044_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id01098\00044_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id01098,00044_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01236\00005_id01076_wavtolip.mp4,FakeVideo-RealAudio\African\men\id01236\00005_id01076_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,men,id01236,00005_id01076_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00266\00470_id01051_jPxk6s6FM6Y.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id00266\00470_id01051_jPxk6s6FM6Y.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id00266,00470_id01051_jPxk6s6FM6Y.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01452\00001_id01779_wavtolip.mp4,FakeVideo-RealAudio\African\men\id01452\00001_id01779_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,men,id01452,00001_id01779_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id03696\00160_id01091_oM2XdIGMM2c_faceswap_id00381_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\women\id03696\00160_id01091_oM2XdIGMM2c_faceswap_id00381_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),women,id03696,00160_id01091_oM2XdIGMM2c_faceswap_id00381_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02493\00073_id06878_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\men\id02493\00073_id06878_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id02493,00073_id06878_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id00857\00347.mp4,RealVideo-RealAudio\Asian (South)\men\id00857\00347.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id00857,00347.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00434\00046.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00434\00046.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00434,00046.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id00366\00118_fake.mp4,RealVideo-FakeAudio\African\men\id00366\00118_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id00366,00118_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id02587\00020_fake.mp4,RealVideo-FakeAudio\Asian (East)\women\id02587\00020_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),women,id02587,00020_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00415\00017_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00415\00017_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00415,00017_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id00082\00052.mp4,RealVideo-RealAudio\Asian (South)\men\id00082\00052.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id00082,00052.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01452\00001_id01598_wavtolip.mp4,FakeVideo-RealAudio\African\men\id01452\00001_id01598_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,men,id01452,00001_id01598_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id00261\00048_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id00261\00048_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id00261,00048_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id01972\00078_fake.mp4,RealVideo-FakeAudio\African\men\id01972\00078_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id01972,00078_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id07078\00405_0_id00488_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id07078\00405_0_id00488_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id07078,00405_0_id00488_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00826\00065.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00826\00065.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00826,00065.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03707\00055_id01238_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id03707\00055_id01238_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id03707,00055_id01238_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id00478\00206_fake.mp4,RealVideo-FakeAudio\African\men\id00478\00206_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id00478,00206_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id02553\00043_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id02553\00043_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id02553,00043_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id00183\00015_2.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id00183\00015_2.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id00183,00015_2.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id00708\00043_id00021_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id00708\00043_id00021_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id00708,00043_id00021_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00305\00113_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00305\00113_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00305,00113_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id00391\00052_fake.mp4,RealVideo-FakeAudio\African\men\id00391\00052_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id00391,00052_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03556\00043.mp4,RealVideo-RealAudio\Caucasian (American)\women\id03556\00043.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id03556,00043.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id06269\00005_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id06269\00005_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id06269,00005_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id00430\00209_id04701_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\women\id00430\00209_id04701_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id00430,00209_id04701_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id01018\00072.mp4,RealVideo-RealAudio\Caucasian (European)\women\id01018\00072.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id01018,00072.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id00366\00118_id00781_fvsSae9yc0A.mp4,FakeVideo-RealAudio\African\men\id00366\00118_id00781_fvsSae9yc0A.mp4,FakeVideo-RealAudio,1,fake,African,men,id00366,00118_id00781_fvsSae9yc0A.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01245\00028_id00462_EMnGfAq9gg4.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id01245\00028_id00462_EMnGfAq9gg4.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id01245,00028_id00462_EMnGfAq9gg4.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id02494\00050_id00366_wavtolip.mp4,FakeVideo-RealAudio\African\men\id02494\00050_id00366_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,men,id02494,00050_id00366_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id01589\00017_id08652_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id01589\00017_id08652_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id01589,00017_id08652_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id04691\1_2_id06470_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id04691\1_2_id06470_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id04691,1_2_id06470_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00183\00015_1_id00520_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00183\00015_1_id00520_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00183,00015_1_id00520_wavtolip.mp4,test
